Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
5.904,86.7,0.085,20087.08861,13663.22188,14047.22892
6.042,86.7,0.087,21533.16456,13725.22796,14157.10843
5.976,86.8,0.085,21818.73418,13951.36778,14214.93976
5.965,86.9,0.084,22049.62025,14148.32827,14290.12048
6.025,87.1,0.085,22869.87342,14666.2614,14793.25301
5.946,86.9,0.084,23696.20253,15359.27052,15163.37349
5.795,86.9,0.086,23878.48101,15341.03343,15036.14458
5.488,87.1,0.087,24309.87342,15337.38602,14799.03614
5.352,87.1,0.083,24346.32911,15373.86018,14648.6747
5.076,87.7,0.082,24716.96203,15753.19149,14718.07229
5.291,88.3,0.09,24716.96203,15734.95441,14995.66265
5.364,87.7,0.087,24972.1519,15826.13982,14839.51807
5.393,87.8,0.087,24911.39241,16132.5228,14347.95181
5.524,87.7,0.088,24443.5443,16117.93313,13301.20482
5.576,87.4,0.091,24030.37975,15796.96049,12526.26506
5.421,86.9,0.09,23763.03797,15716.71733,11965.3012
5.336,86.7,0.089,23605.06329,15618.23708,11329.15663
5.139,86.9,0.085,24066.83544,15734.95441,11392.77108
5.01,87.2,0.09,24637.97468,15950.15198,11531.56627
5.099,87.4,0.084,24990.37975,16216.41337,11884.33735
4.917,87.5,0.09,25482.53165,16541.03343,12098.31325
4.779,87.7,0.086,26041.51899,17223.1003,12161.92771
4.873,87.8,0.089,26472.91139,17638.90578,12682.40964
4.872,87.2,0.088,26849.62025,18040.12158,13416.86747
5.009,86.9,0.084,27706.32911,18528.87538,13746.50602
5.065,86.6,0.088,28441.51899,18758.66261,13769.63855
5.218,86.3,0.089,28891.13924,19287.53799,13937.3494
5.54,85.9,0.088,29122.02532,19597.56839,14110.84337
5.738,84.7,0.089,28599.49367,20429.17933,14382.6506
6.0,84.1,0.091,29122.02532,20549.54407,14718.07229
6.271,83.0,0.09,29134.17722,20863.22188,14851.08434
6.593,81.6,0.09,29899.74684,21202.43161,15093.9759
6.933,81.2,0.09,30507.34177,21249.84802,15250.12048
7.22,81.2,0.091,30932.65823,21563.52584,15637.59036
7.54,81.0,0.091,31266.83544,21475.98784,15805.3012
8.01,79.8,0.088,31485.56962,21734.95441,15892.04819
8.57,79.0,0.088,31777.21519,22128.87538,16117.59036
9.04,78.5,0.09,32111.39241,22234.65046,16366.26506
9.6,77.3,0.09,32615.6962,22362.31003,16441.44578
10.14,75.6,0.094,34444.55696,21392.09726,16366.26506
10.8,73.5,0.089,34438.48101,21439.51368,16493.49398
11.47,70.1,0.085,33873.41772,21942.85714,16267.95181
12.0,67.75,0.086,33988.86076,22154.40729,16562.89157
12.6,66.24,0.088,34158.98734,21873.55623,16557.10843
13.19,65.44,0.086,34444.55696,21928.26748,16649.63855
13.66,65.01,0.087,34256.20253,22030.39514,16736.38554
13.92,63.81,0.086,34116.4557,22333.1307,16811.56627
14.41,63.77,0.084,33855.18987,22256.53495,16817.3494
14.86,61.6,0.087,33703.29114,21968.38906,17100.72289
15.34,60.2,0.085,33593.92405,21913.67781,16985.06024
16.13,58.43,0.085,33180.75949,21669.30091,16886.74699
16.38,55.89,0.084,32870.88608,21596.35258,16747.95181
17.05,55.46,0.087,32810.12658,21713.06991,16695.90361
17.65,53.72,0.084,32676.4557,21603.64742,16649.63855
17.55,50.78,0.082,32433.41772,21578.1155,16701.68675
17.43,50.65,0.076,32342.27848,21413.98176,16568.6747
17.4,53.26,0.077,32506.32911,21410.33435,16545.54217
17.42,53.72,0.077,32706.83544,21789.66565,16453.01205
17.49,56.59,0.077,32488.10127,21702.12766,16453.01205
17.33,57.36,0.075,32475.94937,21527.05167,16383.61446
17.23,59.17,0.075,32591.39241,21578.1155,16453.01205
17.4,59.07,0.077,32336.20253,21603.64742,16314.21687
17.38,59.6,0.077,32220.75949,21829.78723,16250.60241
17.24,60.4,0.073,32293.67089,21676.59574,16077.10843
17.07,61.2,0.073,31983.79747,21231.61094,15949.87952
17.09,61.8,0.074,31552.40506,20994.52888,15892.04819
17.3,61.47,0.075,31406.58228,20859.57447,15961.44578
17.26,61.17,0.075,31613.16456,21012.76596,15920.96386
17.36,61.04,0.077,31692.1519,21122.18845,16048.19277
17.6,60.67,0.081,31752.91139,20998.17629,16111.80723
17.57,59.83,0.077,31673.92405,21045.59271,16481.92771
17.57,60.33,0.076,32166.07595,21432.21884,17395.66265
17.24,61.83,0.074,33277.97468,22121.58055,18795.18072
16.89,63.5,0.075,35513.92405,23482.06687,21513.25301
16.35,66.23,0.073,38339.24051,25382.37082,23502.6506
15.84,67.87,0.074,41182.78481,26819.45289,24618.79518
15.44,69.54,0.073,42179.24051,27443.16109,25179.75904
14.98,71.1,0.077,42938.73418,27665.6535,25445.78313
14.57,72.3,0.079,43309.36709,27698.48024,25613.49398
14.13,73.2,0.081,43485.56962,27479.63526,25625.06024
13.22,75.6,0.083,43133.16456,27311.8541,25555.66265
12.87,76.7,0.073,43242.53165,27304.55927,25596.14458
12.43,77.4,0.073,43187.8481,27322.79635,25671.3253
12.21,77.6,0.069,43163.5443,27443.16109,25659.75904
12.06,78.1,0.075,43145.31646,27304.55927,25810.12048
12.26,79.8,0.087,43388.35443,27403.03951,25972.04819
13.39,79.2,0.086,42592.40506,27264.43769,25740.72289
13.83,71.8,0.088,42203.5443,27122.18845,25538.31325
13.83,67.63,0.09,42397.97468,27052.88754,25515.18072
13.8,66.7,0.086,42197.46835,27118.54103,25497.83133
13.72,66.66,0.088,42501.26582,27147.72036,25902.6506
13.55,67.73,0.089,42774.68354,27508.81459,26012.53012
13.44,68.2,0.083,42653.16456,27351.97568,25891.08434
13.32,68.83,0.087,42337.21519,27052.88754,25792.77108
13.1,69.16,0.084,41832.91139,27009.11854,25983.61446
12.82,69.5,0.086,41456.20253,27001.82371,25879.51807
12.49,70.5,0.081,41055.18987,26761.09422,25584.57831
12.28,70.8,0.083,40721.01266,26403.64742,25318.55422
12.09,71.3,0.083,40210.63291,26017.02128,25087.22892
11.9,71.1,0.088,39293.16456,25820.06079,25000.48193
11.36,72.2,0.083,38624.81013,25174.46809,24676.62651
10.96,73.9,0.084,38357.46835,24897.26444,24306.50602
10.58,75.5,0.086,37531.13924,24605.47112,23803.37349
10.44,76.3,0.082,37026.83544,24186.01824,23427.46988
10.59,76.3,0.08,36188.35443,23657.14286,23045.78313
10.66,75.7,0.087,35064.3038,23317.93313,22502.16867
10.57,75.9,0.085,34323.03797,22606.68693,21883.37349
10.4,76.1,0.085,33302.27848,21895.44073,21386.0241
10.27,75.9,0.085,32342.27848,21413.98176,20929.15663
9.89,77.6,0.083,31339.74684,20877.81155,20345.06024
9.64,77.9,0.083,30343.29114,20432.82675,19847.71084
9.64,77.7,0.084,29595.94937,19812.76596,19437.10843
9.46,78.0,0.086,28708.86076,19455.31915,18812.53012
9.0,79.7,0.085,27663.79747,18948.32827,18344.09639
8.81,80.4,0.089,26715.94937,18258.96657,17835.18072
9.04,80.1,0.087,26205.56962,17741.03343,17389.87952
9.21,78.5,0.084,25622.27848,17328.87538,16863.61446
9.03,77.4,0.086,25130.12658,16847.41641,16620.72289
8.9,77.8,0.083,24540.75949,16500.91185,16279.51807
8.39,80.1,0.084,24121.51899,16245.59271,16001.92771
8.45,80.1,0.085,23811.64557,15895.44073,15764.81928
8.54,78.6,0.085,23398.48101,15541.64134,15626.0241
8.26,79.9,0.087,23021.77215,15034.65046,15383.13253
8.04,80.4,0.087,21745.82278,14680.85106,15105.54217
7.85,81.7,0.086,21253.67089,14713.67781,15030.36145
7.78,81.5,0.087,20937.72152,14286.93009,14712.28916
7.76,80.9,0.083,21435.94937,14082.67477,14642.89157
7.72,81.3,0.088,21994.93671,13918.54103,14463.61446
7.9,80.9,0.087,21757.97468,13710.6383,14301.68675
7.87,80.0,0.081,21502.78481,13619.45289,14238.07229
7.73,80.4,0.086,21393.41772,13539.20973,14214.93976
7.53,81.3,0.084,21302.27848,13524.62006,14018.31325
7.52,81.0,0.084,21356.96203,13488.1459,14116.62651
7.53,80.7,0.082,21022.78481,13520.97264,13966.26506
7.68,79.2,0.081,21010.63291,13404.25532,13925.78313
7.57,78.1,0.083,20870.88608,13371.42857,13775.42169
7.44,77.0,0.083,20889.11392,13429.78723,13885.3012
7.27,77.4,0.08,20876.96203,13334.95441,13850.60241
7.16,78.4,0.087,20846.58228,13356.83891,13723.37349
6.985,79.5,0.087,20737.21519,13415.19757,13630.84337
6.902,79.6,0.088,20834.43038,13444.3769,13781.20482
6.898,79.4,0.085,20949.87342,13484.49848,13908.43373
6.982,77.8,0.086,20943.79747,13579.33131,14000.96386
6.998,77.3,0.083,21144.3038,13776.29179,13966.26506
7.31,76.7,0.083,21247.59494,13750.75988,14006.74699
7.36,75.1,0.086,21442.02532,14049.84802,14128.19277
7.03,76.0,0.083,21557.46835,14148.32827,14440.48193
6.8,78.0,0.085,21922.02532,14228.57143,14324.81928
6.922,76.7,0.085,22402.02532,14648.02432,14666.0241
6.923,72.5,0.087,23179.74684,15271.73252,14908.91566
7.05,71.9,0.085,23598.98734,15297.26444,15180.72289
7.02,72.9,0.084,23750.88608,15486.93009,15018.79518
7.1,73.4,0.086,24224.81013,15527.05167,14851.08434
6.894,73.7,0.083,24583.29114,15683.89058,14972.53012
6.438,79.3,0.085,24613.67089,15855.31915,15036.14458
5.973,80.6,0.089,24431.39241,15953.79939,14845.3012
5.967,79.9,0.085,24771.64557,16314.89362,14151.3253
6.344,77.0,0.086,24328.10127,16209.11854,12948.43373
6.165,78.9,0.088,24419.24051,15829.78723,12133.01205
5.944,81.2,0.087,24103.29114,15468.69301,11560.48193
5.915,81.8,0.088,23817.72152,15563.52584,11415.90361
5.852,81.7,0.086,24121.51899,15654.71125,11473.73494
6.054,81.1,0.085,24558.98734,16085.10638,11381.20482
5.695,82.1,0.087,25312.40506,16559.27052,11676.14458
5.731,83.2,0.086,25725.56962,17150.15198,11971.08434
5.814,83.1,0.085,26053.67089,17576.8997,12549.39759
5.33,81.5,0.085,26223.79747,17788.44985,12942.6506
5.578,78.6,0.084,27153.41772,18014.58967,12954.21687
6.087,75.2,0.085,27572.65823,18299.08815,13173.9759
6.135,74.6,0.085,28064.81013,18623.70821,13607.71084
5.959,75.5,0.082,29000.50633,18959.27052,13815.90361
6.549,73.7,0.082,29194.93671,19389.66565,13914.21687
6.844,71.2,0.085,29474.43038,19677.81155,14186.0241
7.12,69.32,0.085,29589.87342,19747.11246,14556.14458
7.5,66.81,0.086,29766.07595,19929.48328,14700.72289
8.16,65.28,0.086,30416.20253,20345.28875,14793.25301
8.7,62.64,0.086,31218.22785,20524.01216,14908.91566
8.82,65.24,0.084,31552.40506,20739.20973,15226.98795
9.13,64.67,0.087,31904.81013,20648.02432,15284.81928
9.73,63.47,0.086,31989.87342,20855.92705,15597.10843
10.31,63.71,0.083,32293.67089,21133.1307,15903.61446
10.92,62.44,0.085,32494.17722,21275.37994,15926.74699
11.58,59.17,0.086,32773.67089,21304.55927,16152.28916
12.02,59.0,0.086,32907.34177,21184.19453,16285.3012
12.61,60.1,0.084,32791.89873,21093.00912,16152.28916
13.33,61.37,0.084,32682.53165,21085.71429,16163.85542
14.15,62.6,0.085,33144.3038,21403.03951,16198.55422
14.53,61.74,0.084,33642.53165,21939.20973,16348.91566
14.93,59.53,0.085,33770.12658,22092.40122,16614.93976
15.46,57.7,0.085,33417.72152,22117.93313,16626.50602
15.9,57.5,0.082,33618.22785,22055.92705,16944.57831
16.26,57.93,0.084,33514.93671,21724.01216,17002.40964
16.33,59.37,0.082,33903.79747,21906.38298,17106.50602
16.5,59.2,0.083,33691.13924,21610.94225,17256.86747
16.7,59.2,0.082,33593.92405,21665.6535,17158.55422
17.01,57.9,0.082,33575.6962,21829.78723,17129.63855
17.14,57.23,0.086,33211.13924,21519.75684,17042.89157
17.25,57.33,0.081,33022.78481,21567.17325,17002.40964
17.3,57.3,0.085,33016.70886,21523.40426,17083.37349
17.55,56.83,0.086,32822.27848,21523.40426,16990.84337
17.64,55.89,0.085,32554.93671,21680.24316,16979.27711
17.75,56.13,0.082,32457.72152,21749.54407,16817.3494
17.9,55.43,0.085,32299.74684,21654.71125,16788.43373
18.06,54.26,0.087,32135.6962,21315.50152,16684.33735
18.2,53.29,0.088,32208.60759,21479.63526,16487.71084
18.09,53.86,0.089,31929.11392,21662.00608,16244.81928
18.4,53.52,0.088,31801.51899,21662.00608,16088.6747
18.22,52.65,0.089,32020.25316,21534.3465,16169.63855
18.34,52.42,0.086,31862.27848,21235.25836,15886.26506
17.96,50.78,0.081,31661.77215,21093.00912,15822.6506
17.33,51.38,0.079,31692.1519,21187.84195,15874.6988
17.06,52.25,0.076,31649.62025,21242.55319,15874.6988
17.09,52.32,0.076,31418.73418,21114.89362,15944.09639
16.9,52.22,0.076,31740.75949,21001.82371,16163.85542
16.85,52.78,0.074,32117.46835,21173.25228,16360.48193
16.58,54.96,0.076,32463.79747,21512.46201,17204.81928
16.29,56.19,0.077,33612.1519,22489.9696,18529.15663
16.07,57.29,0.075,35775.18987,23503.95137,21663.61446
15.9,58.32,0.077,38813.16456,25163.52584,23664.57831
15.71,58.66,0.075,41140.25316,26753.79939,24636.14458
15.62,59.16,0.079,42580.25316,27527.05167,24913.73494
15.15,61.53,0.083,43248.60759,27384.80243,25416.86747
14.47,62.46,0.09,43333.67089,27319.14894,25775.42169
14.21,63.53,0.091,43661.77215,27432.21884,25839.03614
13.91,64.66,0.087,43831.89873,27184.19453,25792.77108
13.8,65.03,0.088,43716.4557,27206.07903,25648.19277
13.44,65.56,0.088,43643.5443,27184.19453,25879.51807
13.19,66.46,0.083,43704.3038,27133.1307,25804.33735
12.81,67.96,0.073,43710.37975,27257.14286,25613.49398
12.47,70.1,0.081,43819.74684,27625.53191,25648.19277
12.51,70.4,0.071,43236.4557,27155.0152,25555.66265
12.14,71.4,0.075,43072.40506,26928.87538,25590.36145
11.95,72.4,0.069,42829.36709,26965.34954,25538.31325
11.86,72.8,0.076,42914.43038,26815.80547,25480.48193
11.51,73.6,0.088,43048.10127,27162.31003,25723.37349
11.26,74.2,0.085,43187.8481,27337.38602,25821.68675
10.98,76.2,0.074,43102.78481,27034.65046,25943.13253
10.91,76.8,0.077,42890.12658,26888.7538,25717.59036
10.68,78.5,0.074,42586.32911,26764.74164,25636.62651
10.85,78.6,0.077,41924.05063,26571.42857,25370.60241
11.0,79.7,0.088,41577.72152,26330.69909,25451.56627
11.53,81.7,0.086,41134.17722,26221.2766,25260.72289
12.17,80.6,0.092,40253.16456,25831.00304,24867.46988
11.85,78.9,0.087,39366.07595,25466.2614,24537.83133
11.28,79.9,0.085,39110.88608,25214.58967,24451.08434
10.58,81.6,0.082,38321.01266,24977.5076,24532.04819
10.47,83.1,0.084,37974.68354,24806.07903,23901.68675
10.84,82.7,0.085,37269.87342,24138.60182,23288.6747
10.79,80.7,0.09,36583.29114,23879.63526,22918.55422
10.43,81.7,0.087,35969.62025,23434.65046,22750.84337
10.08,82.9,0.088,35179.74684,22851.06383,22374.93976
10.0,82.7,0.085,34177.21519,22303.95137,21709.87952
9.81,83.2,0.085,33271.89873,21837.08207,21241.44578
9.75,83.4,0.085,32427.34177,21071.12462,20773.01205
9.46,83.6,0.084,31394.43038,20476.59574,20431.80723
9.09,84.6,0.085,30422.27848,19947.72036,19847.71084
9.11,84.8,0.088,29571.64557,19575.68389,18945.54217
8.96,84.9,0.082,28623.79747,19035.86626,18176.38554
8.91,85.6,0.084,28149.87342,18466.8693,17742.6506
8.85,85.5,0.086,27578.73418,18102.12766,17690.60241
8.86,85.6,0.086,26873.92405,17642.55319,17222.16867
8.88,85.7,0.083,26102.27848,17179.33131,16713.25301
8.78,85.5,0.082,25707.34177,16858.35866,16481.92771
8.7,85.5,0.084,25045.06329,16314.89362,16082.89157
8.57,85.8,0.085,24370.63291,15924.62006,15816.86747
8.52,86.1,0.088,24078.98734,15818.84498,15371.56627
8.39,86.7,0.085,23653.67089,15264.43769,15238.55422
8.41,86.8,0.084,23544.3038,15158.66261,15047.71084
8.46,87.0,0.088,23118.98734,15089.3617,15018.79518
8.31,86.6,0.085,23052.1519,14837.68997,14839.51807
8.13,86.7,0.083,22663.29114,14655.31915,14590.84337
7.88,87.4,0.083,22231.89873,14633.43465,14417.3494
7.91,87.5,0.081,21994.93671,14327.05167,14382.6506
8.01,87.4,0.083,21836.96203,14243.16109,14463.61446
8.22,87.6,0.086,21970.63291,14057.14286,14376.86747
8.38,87.0,0.087,21988.86076,13947.72036,14209.15663
8.43,86.8,0.089,22013.16456,14009.72644,14041.44578
8.14,87.1,0.084,21788.35443,13984.19453,14110.84337
8.37,87.2,0.088,21830.88608,13871.12462,14122.40964
8.47,86.9,0.089,21678.98734,13980.54711,14116.62651
8.19,87.0,0.088,21867.34177,13965.95745,13960.48193
8.1,87.4,0.089,21727.59494,13947.72036,13948.91566
7.93,87.7,0.084,21496.70886,13929.48328,13891.08434
7.98,88.2,0.092,21472.40506,13805.47112,13972.04819
8.07,88.1,0.085,21302.27848,13732.5228,13896.86747
8.03,88.8,0.085,21241.51899,13823.70821,13948.91566
8.01,88.9,0.087,21478.48101,13944.07295,13954.6988
7.95,88.9,0.08,21545.31646,14122.79635,14157.10843
8.09,88.8,0.086,21606.07595,14181.15502,14099.27711
8.2,88.7,0.08,21745.82278,14374.46809,14197.59036
8.32,88.6,0.082,21946.32911,14385.41033,14330.60241
8.66,88.6,0.083,22268.35443,14706.38298,14550.36145
8.83,87.7,0.084,22815.18987,15246.20061,15047.71084
8.72,86.8,0.084,23580.75949,15807.90274,15267.46988
8.61,87.1,0.085,23659.74684,15807.90274,14932.04819
8.65,86.8,0.085,23708.35443,15793.31307,14799.03614
8.81,86.7,0.083,23872.40506,15851.67173,14880.0
8.57,85.9,0.081,24188.35443,16176.29179,14735.42169
8.7,86.5,0.086,24236.96203,16026.74772,14573.49398
9.21,85.5,0.089,23848.10127,15953.79939,14342.16867
9.46,83.9,0.085,23854.17722,16442.55319,13734.93976
9.54,82.2,0.082,24054.68354,16358.66261,13098.79518
9.51,81.3,0.081,23902.78481,16081.45897,12213.9759
9.29,81.5,0.085,23331.64557,15786.01824,11369.63855
9.23,81.5,0.082,22687.59494,15632.82675,11074.6988
9.1,81.7,0.085,23088.60759,16070.51672,11040.0
9.04,81.9,0.084,24115.44304,16344.07295,11664.57831
8.65,82.5,0.084,24686.58228,16511.8541,11901.68675
8.62,83.6,0.087,25306.32911,17157.44681,12144.57831
9.03,83.6,0.089,25841.01266,17234.04255,12323.85542
9.33,82.4,0.081,26327.08861,17471.12462,12532.04819
9.78,81.7,0.087,26995.44304,18127.65957,13029.39759
9.88,80.2,0.087,27372.1519,18412.15805,13249.15663
9.92,79.0,0.087,28046.58228,18612.76596,13457.3494
10.14,78.7,0.081,28550.88608,18988.44985,13706.0241
10.19,78.6,0.084,29103.79747,19196.35258,13873.73494
10.5,77.4,0.086,29456.20253,19637.68997,14058.79518
10.9,76.1,0.082,29796.4557,19772.64438,14035.66265
11.12,74.5,0.083,30483.03797,20192.09726,14440.48193
11.23,74.0,0.089,31224.3038,20359.87842,14648.6747
11.47,73.5,0.089,31850.12658,20538.60182,15111.3253
11.69,73.0,0.08,32147.8481,21082.06687,15371.56627
11.79,73.1,0.083,32682.53165,21534.3465,15464.09639
11.71,73.4,0.089,32925.56962,21734.95441,15585.54217
11.83,73.3,0.091,33192.91139,22004.86322,15701.20482
12.21,73.1,0.086,33271.89873,21950.15198,15961.44578
12.69,71.7,0.087,33332.65823,22063.22188,16140.72289
13.06,69.68,0.082,33454.17722,22201.82371,16192.77108
13.42,68.25,0.085,33405.56962,22008.51064,16175.42169
13.69,68.08,0.085,32943.79747,21990.27356,16476.14458
14.0,67.88,0.083,32737.21519,21986.62614,16632.28916
14.37,67.41,0.083,32482.02532,21775.07599,16690.12048
14.7,66.08,0.087,31880.50633,21479.63526,16672.77108
14.82,65.88,0.085,31831.89873,21512.46201,16481.92771
14.79,66.31,0.088,31813.67089,21556.231,16586.0241
15.03,65.74,0.086,31880.50633,21293.61702,16666.98795
15.22,65.98,2.287,32409.11392,21680.24316,16811.56627
15.38,66.11,4.708,33022.78481,21902.73556,16724.81928
15.48,65.38,1.97,32913.41772,21993.92097,16678.55422
15.56,63.21,0.14,32706.83544,21778.7234,16678.55422
15.52,62.27,0.094,32567.08861,21858.96657,16481.92771
15.56,62.1,0.091,32251.13924,21786.01824,16325.78313
15.63,61.97,0.083,32530.63291,21753.19149,16210.12048
15.75,62.24,0.084,32305.82278,21556.231,16244.81928
15.77,62.07,0.082,31795.44304,21461.39818,16279.51807
15.78,62.64,0.089,32062.78481,21246.20061,16077.10843
15.77,63.21,0.082,32050.63291,21308.20669,15961.44578
15.62,64.31,0.083,32056.70886,21497.87234,15949.87952
15.51,65.34,0.084,31758.98734,21636.47416,16065.54217
15.51,65.68,0.086,31473.41772,21421.2766,16065.54217
15.45,66.81,0.086,31528.10127,21804.25532,16146.50602
15.39,67.01,0.082,31491.64557,21731.30699,15961.44578
15.39,66.84,0.084,31084.55696,21694.83283,15857.3494
15.32,66.84,0.083,31272.91139,21570.82067,15701.20482
15.32,67.01,0.085,31528.10127,21348.32827,15782.16867
15.32,67.28,0.08,31406.58228,21005.47112,15620.24096
15.28,67.48,0.082,31807.59494,20990.88146,15579.75904
15.25,68.21,0.082,32232.91139,21282.67477,15828.43373
15.19,68.68,0.08,32348.35443,21457.75076,16314.21687
15.18,69.12,0.084,32828.35443,21727.65957,17222.16867
15.1,69.62,0.084,33915.94937,22121.58055,18373.01205
14.99,70.1,0.086,35617.21519,23117.32523,20732.53012
14.91,70.3,0.086,38339.24051,24889.9696,22693.01205
14.84,70.3,0.086,40927.59494,26184.80243,23971.08434
14.72,72.1,0.083,42379.74684,26994.52888,24445.3012
14.51,73.8,0.084,42610.63291,27129.48328,24427.95181
14.31,74.7,0.085,43035.94937,27395.74468,24641.92771
14.17,75.3,0.086,43175.6962,27322.79635,25139.27711
13.99,76.2,0.083,42993.41772,27187.84195,25162.40964
13.87,76.4,0.089,42975.18987,27147.72036,25012.04819
13.95,75.9,0.087,42756.4557,26914.28571,25075.66265
13.97,74.4,0.085,42404.05063,26866.8693,25127.71084
13.85,74.0,0.09,42385.82278,26885.10638,25295.42169
13.58,74.8,0.086,42355.44304,26958.05471,25353.25301
13.34,76.0,0.083,42282.53165,26844.9848,25405.3012
